Event , PID , PT , Y 
3892,-421,1.10898,-0.461092
3893,-421,0.792875,0.86431
3894,421,0.631126,1.70833
3897,421,2.1865,0.797321
3897,-421,2.01167,1.98536
3901,-421,1.05946,-1.5255
3902,-421,1.19303,-1.75365
3903,421,0.939573,-1.20148
3905,421,2.70293,-0.209726
3908,421,2.04894,-1.96648
3909,421,2.63676,0.509583
3912,421,0.744178,-1.08845
3913,-421,2.65509,-0.763343
3915,-421,1.90029,-0.16899
3916,421,1.54546,-1.94997
3927,421,1.4276,-1.00995
3929,421,0.650807,-1.54318
3932,421,1.45156,-0.468656
3939,421,4.27222,-1.02773
3942,-421,1.13464,1.95517
3950,421,1.62966,0.518874
3952,-421,1.88905,1.03083
3953,-421,1.70245,-1.20992
3953,421,0.674624,0.483764
3955,-421,2.82247,1.33499
3955,421,1.87769,-0.141251
3958,-421,2.31108,-1.38956
3959,421,2.80923,-1.8146
3964,421,2.71239,-1.89577
3966,421,1.23459,0.586724
3968,421,1.85944,1.98683
3971,421,4.04159,0.81324
3975,-421,1.09884,1.55227
3977,421,0.769406,0.425594
3979,421,1.32489,-0.36085
3982,-421,2.41551,-0.507208
3984,-421,1.01827,1.71107
3984,-421,2.36409,0.599704
3984,421,7.04921,-0.281956
3988,-421,3.14059,-0.0570527
3988,-421,3.89969,1.60691
3990,-421,9.38052,-0.00741229
3993,-421,1.20412,-1.29398
3993,421,1.13993,-0.450426
3996,421,2.54956,-1.34249
3996,-421,1.06825,1.00375
3998,421,1.28912,-1.91898
3999,-421,1.2623,0.619947
4000,-421,1.11055,1.01747
4001,421,1.26817,-1.29297
4005,-421,1.04958,0.981165
4007,421,2.00611,0.177234
4008,-421,3.72468,-0.594267
4013,-421,1.85014,1.15898
4014,-421,1.23713,-1.63374
4014,421,2.37432,0.436069
4017,-421,0.892349,0.0726441
4018,-421,0.144615,-1.55292
4019,-421,4.74828,1.27036
4019,421,6.43105,0.523713
4025,-421,1.76752,0.384203
4025,421,1.86223,1.43445
4028,-421,1.87095,-0.606778
4028,421,0.567613,-1.86601
4039,421,0.527442,-0.648058
4039,-421,0.476678,-1.18382
4045,-421,1.56406,0.575695
4046,421,2.19754,0.73686
4053,-421,7.51926,-0.0791493
4058,-421,3.29554,-0.582768
4063,-421,1.94235,1.64291
4063,421,1.23371,-1.12122
4066,-421,2.94963,1.95484
4068,-421,1.46413,1.66426
4070,421,1.69333,1.57194
4072,421,1.60284,1.68795
4074,-421,2.01739,0.572665
4078,-421,0.484351,-1.12225
4082,421,1.59903,0.938482
4086,421,1.63888,1.94732
4086,-421,2.28496,0.185878
4094,421,2.78943,-0.930797
4094,-421,3.16741,-1.46074
4098,-421,1.6293,-1.21121
4099,-421,2.32023,1.37712
4101,421,1.5435,0.869597
4103,-421,1.41914,1.77092
4106,-421,0.998272,0.1369
4110,-421,1.45589,0.229942
4114,421,1.84546,0.528498
4115,421,2.13465,1.20389
4116,421,2.44459,-1.25457
4120,421,1.34683,-0.992073
4120,-421,1.04957,0.969592
4122,-421,0.303879,0.777707
4131,421,0.253927,-1.20008
4132,-421,0.766879,1.27815
4133,421,0.608826,-1.18039
4134,-421,1.42423,1.76742
4135,-421,2.46084,-0.295619
4136,-421,2.17758,-1.82659
4138,-421,1.8281,-0.476888
4138,421,2.62565,-1.45297
4142,421,1.92964,1.19376
4144,-421,2.29532,-1.27651
4149,421,3.97947,0.594345
4153,-421,1.78672,-1.76863
4153,421,1.30879,0.509369
4154,-421,0.698429,0.987878
4154,421,2.18631,-1.25593
4157,-421,2.3661,0.210925
4157,421,1.36133,-0.411573
4161,-421,0.918512,1.19397
4168,421,2.41569,-0.594495
4168,-421,2.05446,1.45288
4170,421,1.85476,1.63973
4172,421,0.903486,0.34981
4173,-421,0.973212,-1.13493
4179,421,1.6561,1.3466
4181,-421,0.787723,-0.758379
4181,421,1.41322,0.890236
4185,-421,1.09853,1.70093
4187,421,3.39797,1.64505
4187,-421,3.45732,-1.06303
4187,421,1.55366,-1.70018
4190,421,2.25327,-0.277494
4192,421,0.656731,-1.13463
4193,421,1.14989,-1.40386
4196,-421,2.5831,0.782787
4198,421,1.50741,-0.878756
4200,421,1.25297,-1.38038
4200,-421,3.38261,1.10742
4204,-421,1.20926,-0.999163
4205,421,10.0066,-1.55827
4207,421,2.3075,-1.64106
4209,-421,0.316598,1.75412
4211,-421,1.10158,0.721018
4211,421,1.52615,0.615485
4212,421,1.4962,0.712054
4213,421,2.25717,-1.42827
4217,421,6.64791,-1.55705
4222,421,1.42426,0.943738
4229,421,0.65899,0.250847
4230,-421,0.749464,-1.64722
4232,-421,0.78214,-1.53059
4234,421,0.285464,0.556062
4240,-421,0.763667,0.471303
4244,421,0.245825,0.119943
4244,-421,1.12791,-1.75193
4248,-421,0.81424,-1.27854
4250,421,4.34484,-1.15173
4251,-421,1.52841,-0.420984
4251,421,0.852082,1.7201
4256,421,1.33781,-1.95375
4257,421,3.87214,-0.115321
4270,-421,3.98417,-1.70392
4271,-421,0.815473,-0.441008
4271,421,0.979309,-0.91242
4272,-421,1.91476,-1.07596
4273,-421,0.366556,0.17955
4276,-421,1.44472,-1.58251
4279,421,1.60272,1.10533
4286,-421,3.89425,-1.31978
4286,421,1.17912,0.929472
4292,-421,0.0948535,0.393579
4296,421,1.19225,-1.14185
4298,421,2.05021,0.639029
4298,-421,3.14171,-0.796332
4303,-421,2.96222,0.463431
4303,-421,0.727238,0.924551
4305,421,2.31662,-0.581024
4310,-421,2.13038,1.39992
4312,421,6.27598,-1.89762
4312,-421,2.15773,0.616714
4315,421,2.33703,1.62629
4322,421,1.14595,-1.13698
4326,421,0.484244,-1.58976
4326,-421,2.45235,-0.815994
4330,421,1.97505,1.80472
4332,-421,1.58584,1.41787
4332,421,1.33234,0.432122
4335,-421,1.26911,-1.54752
4337,-421,3.12968,-1.09615
4338,-421,1.11446,1.05355
4339,-421,2.22195,-0.854561
4343,421,2.35253,1.96188
4343,-421,2.00327,1.91368
4344,-421,0.799126,1.29088
4347,421,1.28673,-0.716938
4348,-421,1.47582,-1.93787
4348,421,1.84266,-1.4308
4350,421,0.819648,0.148786
4350,-421,2.33719,1.05338
4352,421,1.77803,-0.27744
4353,-421,0.763645,1.4165
4364,-421,2.96653,-1.7614
4365,421,0.64686,0.565834
4366,-421,2.17582,-1.60722
4366,421,2.32604,-0.0938643
4368,421,1.93718,0.34494
4373,-421,0.971161,0.346827
4374,-421,5.50038,0.817233
4375,-421,0.641013,-1.02843
4375,421,0.434058,-1.64816
4380,421,3.04831,-1.04654
4381,-421,2.5681,0.0483458
4381,421,3.95005,-1.01901
4386,421,0.585862,0.090784
4390,-421,1.10346,1.32752
4391,-421,1.0052,-1.89579
4393,-421,3.65573,-1.99381
4393,421,1.51935,-1.51121
4400,421,1.2419,1.50198
4403,421,1.89211,-0.881765
4404,421,1.11801,-0.266924
4410,-421,1.97052,1.81297
4411,421,0.982901,-0.984452
4415,421,1.65424,0.317093
4416,421,5.10938,0.00244755
4419,421,0.763434,1.14607
4420,421,0.753099,1.58999
4420,-421,1.49551,0.457265
4421,-421,1.70644,0.857466
4427,421,1.20431,1.57933
4428,421,0.647145,-1.35334
4429,421,1.76595,0.844465
4432,-421,2.66428,0.639755
4432,421,3.87465,-0.842905
4433,-421,2.72486,-0.868543
4433,421,4.60836,0.3541
4434,421,2.33414,-0.0119164
4434,-421,2.54665,0.162494
4438,-421,3.03142,1.49921
4440,421,2.74772,0.210557
4441,-421,1.01653,-1.8711
4443,-421,2.36068,0.952899
4445,421,2.22917,-1.55531
4447,421,1.07849,1.54171
4451,421,1.68563,-1.78683
4452,-421,1.21805,-1.28734
4453,421,2.00702,0.610179
4453,-421,0.921961,1.69202
4454,421,2.56881,-1.13135
4456,421,2.01843,-0.87814
4462,-421,2.26979,1.34203
4463,421,10.2078,1.00001
4464,-421,2.09587,1.11044
4464,421,1.44448,0.207281
4466,-421,0.850674,-0.717091
4467,-421,2.67385,-0.73408
4470,421,0.786629,1.65276
4476,-421,3.44561,0.421809
4483,421,1.58508,0.895829
4484,421,5.5439,1.62825
4486,421,2.28739,-0.552321
4486,-421,2.58015,-0.545847
4494,-421,0.731827,-1.10089
4497,-421,2.80847,-0.024532
4498,-421,0.283772,-1.411
4499,-421,1.46225,1.63372
4508,421,1.82706,-0.0421363
4510,-421,1.48534,0.136133
4511,421,0.933224,-1.63985
4513,421,2.28518,-1.57395
4513,-421,1.50763,-1.44337
4517,421,1.74262,-1.98583
4519,421,4.37234,-1.73338
4521,421,0.477671,0.921466
4522,-421,1.14775,-1.17507
4522,421,0.63107,-0.537513
4523,421,3.25209,0.00436201
4531,421,1.71813,1.90484
4532,421,1.25533,1.87073
4532,-421,1.68874,-0.961071
4533,-421,1.12774,0.405988
4533,421,1.3893,1.88985
4534,421,3.23929,-0.802487
4536,-421,1.57223,-0.714654
4536,421,0.963479,1.21058
4539,-421,2.12777,-1.38925
4540,421,0.333126,-1.41228
4542,421,2.80287,1.8043
4543,-421,1.89746,-0.781089
4543,421,1.08723,0.273582
4545,-421,2.61876,-0.222825
4551,421,2.15437,-0.144746
4552,-421,0.841268,-0.602755
4552,421,1.13566,-0.970992
4563,421,7.32738,1.20406
4563,-421,5.4963,-0.975699
4564,-421,1.52956,0.71531
4567,-421,0.422573,-0.606995
4567,421,1.52323,1.33098
4572,-421,2.39917,-1.45801
4575,-421,2.09622,-0.466308
4576,421,3.39926,0.646212
4576,-421,2.21049,-0.752732
4577,421,1.51601,0.983705
4579,-421,1.01418,1.90839
4583,421,1.16729,0.787186
4583,-421,0.366163,-0.811465
4584,421,1.64719,-0.0160984
4587,-421,1.25961,0.678539
4601,421,3.47724,-0.765276
4603,421,7.11858,-0.0913278
4604,-421,3.07422,-0.799091
4606,-421,0.855899,0.0768075
4606,421,2.07626,-1.1324
4607,421,1.10405,-0.806793
4607,-421,0.130828,1.893
4608,421,1.12263,0.466982
4609,-421,1.95888,1.96507
4614,421,1.31326,-1.74468
4617,-421,0.918861,1.22803
4619,-421,1.93992,-1.60851
4620,-421,1.99824,-1.49376
4622,-421,7.18208,0.551482
4623,-421,1.57074,-1.1406
4623,421,1.29382,-0.308587
4625,421,1.36668,-0.791213
4626,421,4.1644,0.668604
4630,421,0.815339,1.65419
4632,421,3.78834,1.72538
4632,-421,1.02978,-0.216199
4635,421,1.02201,0.151628
4637,421,0.915024,0.412023
4637,-421,1.69515,-1.2826
4638,421,1.24882,0.762505
4640,421,1.19006,1.18658
4640,-421,3.39371,-0.24861
4641,-421,0.454114,-0.365853
4645,421,0.168269,0.746498
4645,-421,2.38444,1.4116
4646,-421,0.414079,0.0701518
4649,421,2.54745,-0.705878
4652,421,0.36025,0.00777192
4653,-421,0.607553,-1.55473
4653,421,3.36623,0.0869483
4654,421,3.0555,-0.0297838
4657,-421,2.04944,0.91268
4658,421,2.48609,-0.49183
4659,-421,1.02749,-1.19869
4661,-421,2.4147,-1.21662
4662,421,0.898651,-1.56998
4663,-421,3.18547,-1.80875
4663,421,4.55068,-1.0233
4665,-421,0.914838,-1.91765
4666,-421,3.53355,-0.626033
4669,-421,1.5592,-0.418613
4670,421,0.547428,1.07615
4675,-421,0.813346,-0.11361
4675,421,5.93405,-1.23283
4675,421,4.05198,-1.17288
4675,-421,5.84911,0.639732
4678,421,2.46409,-0.895356
4680,-421,2.17939,1.13942
4683,421,1.62186,-1.69813
4684,421,0.942517,-0.449263
4685,421,0.189468,0.945732
4685,-421,1.23467,-0.123072
4689,421,2.60276,0.172128
4691,-421,1.25909,1.98149
4698,-421,1.40156,0.551607
4698,421,1.12224,-0.483108
4705,-421,1.55113,-0.0560359
4706,-421,1.31738,0.908861
4707,421,0.952006,-1.8568
4711,-421,3.56335,-1.36428
4711,421,1.65429,1.42549
4712,-421,1.62822,-1.94979
4713,421,1.29582,1.54478
4715,-421,0.969706,-1.66603
4715,421,2.01253,-0.40567
4716,-421,2.89816,-1.89033
4719,-421,2.51306,0.970657
4719,421,0.838718,1.36125
4719,421,3.13483,-1.69544
4720,421,1.91061,-1.65985
4721,421,1.20223,1.96731
4724,421,3.02031,-0.648268
4725,-421,2.39491,0.743913
4727,421,2.22108,1.55791
4728,-421,1.51365,-1.66556
4730,-421,2.46884,-1.51707
4731,421,2.45885,-1.61967
4732,421,1.05597,1.65124
4733,-421,1.45809,0.687753
4733,421,0.900267,-1.35093
4736,421,1.07054,0.874939
4737,-421,3.48959,1.60536
4739,421,2.1539,1.3771
4739,-421,0.840246,-1.93687
4741,421,1.55538,-0.0367158
4746,-421,2.5874,-0.55517
4746,421,2.295,0.441831
4750,421,4.16469,-0.433139
4751,-421,3.86339,0.684022
4751,421,2.49444,-0.861328
4753,421,1.90908,-1.61999
4754,421,0.807936,0.612738
4760,421,1.53967,-1.15945
4761,-421,1.05679,1.08518
4765,421,1.15128,-1.8597
4765,-421,0.509999,-0.970395
4767,-421,7.75841,-0.921492
4768,421,0.943387,-0.424986
4771,-421,2.62587,1.12716
4773,-421,1.51823,-1.34274
4776,-421,1.28927,-1.48798
4776,421,2.82807,0.217405
4778,-421,1.34221,-0.0423364
4782,421,0.964686,-0.465548
4782,-421,1.6566,-0.411793
4783,421,3.24566,-1.22075
4783,-421,1.01988,-0.867209
4784,421,1.00677,0.834205
4786,421,3.13658,0.165418
4792,-421,1.29942,-1.93402
4797,-421,0.581804,-1.88027
4798,-421,0.464413,-1.35223
4800,-421,1.55423,-0.322503
4801,421,1.22431,0.600738
4801,-421,1.01665,-0.0507706
4803,421,2.47067,1.38603
4803,-421,2.26429,-0.947072
4806,-421,1.94108,0.212362
4807,-421,0.893104,-1.12202
4807,421,1.80365,-1.89316
4808,-421,2.2101,0.179095
4809,-421,1.31102,0.174343
4809,421,2.71041,0.447349
4812,-421,0.727439,-0.381359
4813,-421,0.339642,0.18349
4813,421,1.69641,-0.436678
4816,-421,0.907605,-0.173769
4819,421,1.08455,-1.79665
4820,-421,6.32746,0.266466
4820,421,3.93525,1.10583
4822,421,1.77893,-1.79206
4822,-421,1.76559,0.398724
4826,-421,2.18003,0.5176
4826,421,2.286,1.57027
4831,421,2.57314,-1.66211
4832,-421,1.24096,-1.23535
4832,421,1.69856,1.02052
4835,421,3.77342,-0.613786
4838,421,2.4552,-1.24881
4838,-421,1.86706,-0.0307558
4842,-421,0.824992,-1.06646
4846,-421,0.418683,-1.01597
4847,421,2.12327,0.496928
4847,-421,0.954344,1.66711
4856,-421,0.951843,-1.23497
4858,421,1.9911,-0.660008
4860,421,4.53227,-0.629979
4864,421,1.33089,1.37138
4870,-421,1.62072,0.365718
4880,-421,0.539081,-0.808422
4882,421,1.80524,1.49378
4882,-421,1.14509,1.21199
4886,-421,3.57697,-0.51732
4886,421,2.80002,-0.179251
4891,-421,3.75617,1.45172
4895,-421,1.3056,1.92514
4897,-421,2.10723,-0.788907
4899,421,5.0428,0.502849
4907,-421,3.83541,0.830374
4909,421,0.678272,-1.67718
4911,421,0.654932,0.23803
4912,-421,1.05616,-1.88537
4914,421,1.32604,0.171257
4918,421,1.14042,0.823459
4923,-421,6.22819,0.0426734
4924,421,1.00672,-0.60146
4925,-421,0.430879,0.324973
4925,421,1.86741,-0.224093
4928,-421,5.64221,-1.33448
4929,421,1.67869,-0.950303
4934,-421,1.13554,-1.46827
4935,-421,1.18173,1.97906
4937,-421,2.75942,1.57405
4940,421,1.44929,-0.604187
4945,421,0.217991,-0.158083
4947,421,1.6456,-1.11069
4951,-421,1.19415,-0.179727
4953,421,3.19833,-0.623455
4956,-421,1.7558,1.62257
4961,-421,3.5512,0.579962
4962,421,1.91032,0.427354
4963,421,5.42941,-1.32885
4963,-421,3.46558,1.90518
4964,421,1.97024,-1.27153
4964,-421,1.58635,-1.20045
4965,421,1.03817,0.961418
4967,421,2.06258,1.686
4967,-421,1.90397,0.716886
4972,421,0.313421,-1.06961
4974,-421,0.580474,-1.37359
4975,421,5.08773,1.40568
4981,421,3.1422,-1.81547
4981,-421,2.33229,-1.06417
4982,421,4.36025,-0.941775
4984,421,2.00837,-1.97208
4985,-421,1.13094,-0.71122
4985,421,0.455394,0.778182
4993,-421,0.914929,1.23643
4998,421,0.607349,0.465798
5000,421,4.58036,1.8219
5002,-421,2.67273,-0.335775
5002,421,1.17037,-0.0835929
5003,-421,1.03502,0.546313
5005,421,3.10051,1.67887
5013,421,2.55285,-1.44521
5014,421,1.1914,-0.346916
5016,421,0.607408,-1.80742
5022,421,2.53736,1.42283
5027,421,1.59824,-0.239348
5029,421,0.784345,-1.24576
5032,421,4.21387,-0.704836
5033,421,2.19587,-0.508828
5034,-421,1.68467,-0.772179
5036,421,4.07941,1.47089
5041,421,2.12163,1.56613
5043,-421,2.28977,-0.731645
5043,421,1.31993,0.64297
5045,-421,2.77826,1.71097
5051,-421,0.631353,0.970163
5051,421,3.49167,1.80692
5056,421,2.10335,-0.55441
5059,421,0.432499,0.606876
5062,421,2.00951,-0.619347
5063,-421,0.88266,-1.60986
5067,421,4.8296,1.07144
5067,-421,4.12202,-1.27611
5071,-421,3.97165,-1.54968
5072,421,0.222872,-1.16037
5074,421,3.40555,-1.43587
5075,-421,2.11292,-1.41389
5079,421,0.857396,1.31298
5083,-421,0.486636,1.00759
5085,-421,1.63644,0.6314
5088,-421,4.36021,-1.67541
5091,-421,3.5711,-0.668353
5091,-421,2.6983,-1.30209
5091,421,2.99122,-1.65534
5092,-421,1.5952,-0.232143
5093,-421,3.6762,-0.804745
5101,421,1.10805,0.251474
5103,-421,1.31438,0.621573
5106,-421,2.86861,0.328993
5109,-421,0.366434,-0.287687
5109,421,4.68972,0.592363
5111,-421,3.30527,1.32699
5112,-421,1.22788,-1.39575
5114,-421,2.08874,0.754521
5123,-421,1.1712,-1.10507
5125,421,1.15143,1.43546
5125,-421,1.07141,-0.503327
5131,-421,1.01877,1.04414
5133,421,1.12104,0.130061
5136,-421,2.56046,0.231737
5139,421,3.39438,0.679675
5139,-421,1.48788,-0.654586
5145,421,2.77218,0.0497898
5148,421,0.684566,-0.572047
5149,-421,3.57143,1.83982
5149,421,1.09502,0.651555
5150,421,1.04229,0.143544
5150,-421,0.666965,-1.96733
5152,-421,0.594515,0.657344
5152,421,2.1092,-1.06493
5153,421,0.912339,0.556929
5154,421,1.76731,-0.816587
5154,-421,1.34572,1.10027
5156,421,2.36376,0.966636
5160,-421,7.45908,1.86837
5160,421,2.49449,0.781779
5161,421,1.9372,-0.749988
5161,-421,2.36592,-1.53621
5162,-421,1.44744,0.294409
5164,421,1.78717,-1.28046
5167,-421,1.16897,0.56856
5169,-421,1.3754,-0.537287
5169,421,1.59192,1.51022
5172,-421,1.84763,1.78555
5175,-421,2.09093,0.373885
5176,421,2.38132,0.160061
5177,-421,0.405075,-0.53081
5177,421,1.7898,0.799804
5179,-421,1.33087,1.05476
5179,421,0.237106,-0.527309
5182,421,0.258529,0.809199
5187,-421,7.86005,1.70905
5188,421,1.04972,0.106752
5189,-421,1.00884,1.58855
5197,421,1.78135,0.616149
5199,-421,1.22525,1.03335
5204,421,5.00343,-0.260036
5207,421,3.27605,-1.34394
5211,-421,1.45715,0.402576
5214,-421,1.31097,-0.695992
5215,-421,2.14345,0.373362
5216,-421,1.17806,0.980804
5217,-421,1.3752,0.274015
5218,421,0.397176,-0.698146
5221,-421,2.20777,1.47115
5227,421,2.65436,-0.542555
5231,421,2.5776,1.5408
5232,-421,0.967492,-1.74585
5234,421,0.87952,0.0932718
5235,-421,4.26589,-0.198333
5235,421,0.547924,0.0512512
5236,421,2.37135,0.704103
5241,-421,0.488861,0.956944
5241,421,1.4447,-1.90295
5242,-421,1.42813,0.140931
5242,421,0.344236,-0.553498
5243,-421,2.35521,-0.643639
5244,421,1.20367,-1.23334
5245,-421,1.06648,0.82669
5245,421,3.9455,0.39129
5253,-421,2.13189,-1.59833
5258,-421,2.76638,-0.0918058
5259,421,1.68613,-0.274712
5261,421,4.53133,1.57632
5264,-421,0.0228806,-1.01111
5266,421,1.36187,0.299227
5268,421,3.47023,-0.368242
5269,421,1.56966,-1.45769
5271,421,0.778305,0.343093
5272,421,4.18589,-0.496943
5272,-421,2.84233,1.02852
5274,-421,3.36185,1.23179
5277,-421,1.77141,0.439286
5281,-421,2.03854,0.221537
5282,421,0.884048,1.50406
5284,-421,1.85307,-1.78381
5285,-421,2.07461,-1.3688
5285,421,1.36237,-0.0918819
5286,-421,2.74698,1.02804
5286,421,2.63033,0.175234
5287,421,2.36156,1.31221
5289,421,3.71986,0.946255
5290,-421,1.98451,0.763115
5291,-421,1.58142,0.948846
5294,-421,3.23907,-0.762747
5298,-421,2.35031,-1.97806
5299,421,0.68914,1.40015
5301,-421,0.930807,1.94722
5306,-421,2.2425,0.379228
5308,421,1.59192,0.161945
5311,-421,2.38365,-0.0419999
5314,421,1.31251,1.56959
5320,-421,1.21439,1.71674
5321,421,2.59087,-0.931494
5328,-421,2.64163,-0.796124
5329,-421,2.68072,0.00225711
5330,421,1.02724,1.31002
5332,421,2.13497,-1.85066
5333,421,2.61539,-0.584263
5334,421,1.40792,0.0284879
5336,421,1.50043,-0.148531
5340,421,2.88116,0.683564
5343,-421,2.03827,-1.60261
5344,-421,2.41369,-1.10365
5344,421,1.44265,-1.55831
5345,-421,1.00602,-1.25143
5347,-421,1.39507,0.923424
5348,421,1.5973,1.77789
5348,-421,1.5056,-0.203704
5349,-421,1.3059,0.0042629
5352,421,0.472627,1.77461
5353,421,0.625756,0.0264948
5354,421,1.63298,-1.09111
5361,-421,2.1595,-1.18132
5363,-421,0.0809952,-1.85689
5367,421,0.783854,0.487198
5369,-421,1.27793,-1.77669
5370,421,0.330315,-0.648791
5373,-421,0.988636,1.32766
5373,421,0.97726,-0.110809
5375,421,1.45522,0.331811
5376,-421,1.80537,-0.1855
5376,421,1.19557,1.26085
5377,421,1.51357,1.60818
5378,421,1.29487,-0.672342
5379,421,3.57534,-0.480483
5387,-421,1.95519,1.59273
5391,421,1.1624,1.79555
5392,-421,1.98109,0.12931
5394,-421,2.08881,-1.86553
5402,421,3.68032,-0.433259
5403,-421,1.32288,-1.74016
5403,421,1.81744,-0.917596
5405,-421,3.92403,-1.44188
5416,-421,1.23634,-0.889149
5420,421,3.10333,0.306877
5421,421,0.611706,-0.749355
5422,-421,2.01889,1.89585
5423,-421,3.20794,0.820541
5424,421,1.73516,1.20976
5424,-421,3.26648,1.91145
5426,421,1.13119,-0.406113
5430,-421,1.10405,0.19292
5435,421,2.44779,1.39959
5440,-421,2.01133,0.0501824
5444,-421,1.28598,-0.789186
5449,421,1.21354,1.43245
5451,421,1.30301,-1.06169
5454,421,1.26961,-1.65238
5455,421,1.95753,-0.316197
5456,-421,0.671772,-1.88671
5456,421,1.86933,1.56474
5461,421,4.3555,-0.982817
5461,-421,2.89342,-1.85941
5462,421,2.82595,0.760058
5463,-421,3.7901,1.04695
5475,-421,1.4999,1.49938
5477,-421,1.91935,1.65991
5478,-421,2.01478,0.71567
5480,421,1.00413,0.0128086
5481,-421,1.99442,1.98996
5483,-421,5.29956,0.864805
5483,421,4.26012,-1.67832
5488,-421,1.33989,0.627985
5491,-421,4.01802,-0.784313
5493,-421,2.65842,-0.473394
5494,-421,4.07831,1.85277
5498,-421,2.46871,0.907829
5500,-421,1.45361,-0.506179
5503,-421,1.70998,-0.603682
5503,421,1.00222,-0.735799
5504,421,1.1308,1.35839
5504,-421,1.60334,0.379451
5506,-421,2.94543,1.27874
5506,421,1.02114,1.37657
5509,-421,0.142241,1.4448
5511,-421,1.97899,-0.184084
5511,421,1.071,-1.80914
5512,-421,1.01111,-1.36806
5515,-421,1.96979,-1.06752
5518,421,2.19754,1.92807
5523,421,1.51236,-1.38204
5526,-421,0.96924,0.550263
5530,421,0.4829,1.15839
5531,421,1.56608,-1.07484
5533,421,0.221213,-0.223157
5534,421,2.18303,-1.22443
5538,421,0.772133,-1.4071
5544,421,1.13704,1.58971
5548,421,1.74648,-1.61431
5548,-421,2.20671,0.140571
5549,421,0.886841,-0.149489
5551,421,1.11064,-0.222194
5558,421,2.62076,1.80362
5559,421,0.385978,0.932239
5560,421,0.957704,1.92172
5561,-421,2.29579,0.356189
5562,421,1.22592,1.26256
5564,-421,1.88717,0.840442
5564,421,1.73104,-1.70834
5567,-421,0.795438,0.502427
5567,421,1.04369,-0.569952
5570,-421,2.64071,-1.09821
5572,-421,0.523798,0.834458
5572,421,1.42856,-0.0288535
5574,421,1.10912,-1.07656
5575,-421,0.60458,1.69016
5583,421,1.84403,1.88119
5584,-421,4.38398,-0.277851
5585,-421,2.48404,1.57726
5587,-421,1.80415,-0.31478
5588,-421,0.218471,-0.48941
5588,-421,2.21053,-1.31232
5593,421,0.521549,0.176021
5594,421,2.0544,-0.218512
5595,421,4.40176,-1.86352
5595,-421,2.60136,-1.50138
5598,421,0.960678,1.88189
5602,-421,2.92806,0.0889636
5608,421,0.658371,-0.783941
5610,-421,1.24154,-0.175725
5612,421,2.36155,-1.95963
5615,421,2.74577,1.43775
5615,-421,2.18796,0.89381
5616,421,2.33464,1.31367
5624,421,2.59823,1.99138
5627,-421,3.52958,-0.0795144
5629,-421,0.934027,0.698307
5630,-421,1.74998,1.75917
5634,-421,0.776904,-0.979569
5635,-421,4.53451,0.984019
5635,-421,2.26513,-1.24413
5637,421,2.19099,0.783208
5639,-421,0.972689,-0.765841
5639,421,1.51722,-0.0182829
5640,-421,0.707071,-1.30934
5642,-421,3.02164,-1.10634
5642,421,1.50632,-1.36646
5650,-421,1.3565,1.19078
5651,421,0.944045,0.979841
5654,-421,1.66158,1.59103
5654,421,0.458984,-1.1742
5660,-421,0.778861,-0.157324
5661,-421,3.77224,-1.38854
5666,421,1.95568,-1.36392
5666,-421,2.57135,-1.24802
5669,421,1.45321,1.99904
5673,421,0.753702,1.52754
5676,421,5.9427,-1.25271
5676,-421,0.747334,0.589737
5678,-421,2.47625,1.05595
5678,421,0.906574,0.702192
5680,421,1.00909,0.9557
5683,-421,1.0139,0.455071
5684,-421,1.24705,1.25888
5687,421,1.25182,1.46693
5690,421,0.294808,-0.132139
5690,-421,2.52723,-1.62264
5691,-421,6.74463,0.854251
5692,421,1.26046,1.99537
5695,-421,1.72512,-1.08045
5697,-421,2.15252,-1.63253
5698,-421,1.21789,1.51564
5702,-421,1.27759,-0.219958
5705,-421,0.88039,-1.68897
5710,421,1.68077,0.469653
5717,421,2.41305,0.37785
5720,421,6.13212,1.21224
5721,-421,2.47963,0.654399
5724,421,1.90544,1.18834
5725,421,3.48206,-0.346649
5725,-421,4.19662,-1.01696
5726,-421,0.161472,-1.58906
5728,-421,6.23786,-0.666598
5728,421,3.85758,-1.96165
5731,421,0.836539,-0.915066
5736,421,2.34949,-0.905322
5738,421,1.86881,-0.414162
5741,-421,4.42446,1.99553
5741,421,3.01838,1.75972
5742,-421,0.254983,-0.53783
5749,421,0.293633,0.91359
5749,-421,2.66274,-0.196328
5753,-421,1.79292,0.932425
5753,421,4.58166,-1.79929
5754,-421,1.50526,-1.48015
5754,421,1.47706,-0.617459
5756,-421,1.31843,-1.1439
5757,421,1.77503,1.45808
5760,421,5.37697,-1.41937
5762,-421,0.621148,1.9501
5764,421,1.53584,0.395064
5765,421,0.659791,1.73503
5767,421,2.6452,0.797298
5769,-421,1.83862,-1.12521
5769,421,1.53192,-1.86184
5770,-421,2.11462,0.998741
5775,-421,2.01507,0.410734
5778,-421,1.93827,0.992382
5778,421,1.05369,1.09316
5779,421,2.05267,-0.579806
5780,-421,1.78096,0.111742
5781,421,1.68776,0.988414
5782,-421,3.21239,1.38048
5783,-421,1.59264,-0.151595
5784,-421,1.21011,-0.832621
5789,421,1.48584,-0.732065
5792,-421,0.579803,0.0111931
5793,-421,2.62842,-0.288948
5794,421,1.82952,-0.417813
